-0.011983,0.006467,0.007538
-0.014444,0.003803,0.008013
-0.013874,0.006849,0.009579
-0.007884,0.005366,0.005934
-0.011056,0.003088,0.010728
-0.009334,0.005988,0.009358
-0.013028,0.005047,0.008215
-0.011417,0.005313,0.007991
-0.014164,0.004875,0.009227
-0.011659,0.007365,0.008151
-0.009705,0.004348,0.004777
-0.012616,0.004916,0.007781
-0.013241,0.003191,0.007072
-0.010307,0.007276,0.008934
-0.009447,0.008426,0.008108
-0.009803,0.002304,0.008210
-0.010020,0.001839,0.008493
-0.007447,0.003471,0.009607
-0.010255,0.005743,0.007450
-0.008607,0.004937,0.004246
-0.005303,0.001276,0.008051
-0.004357,0.003354,0.003951
-0.008843,0.001353,0.003225
-0.007167,0.002406,0.007566
-0.010542,0.002944,0.008903
-0.005477,0.001474,0.005274
-0.005945,0.003528,0.002926
-0.007513,0.000331,0.008116
-0.004784,0.001409,0.004769
-0.011391,0.005446,0.001511
-0.008048,0.000300,0.007389
-0.005530,0.001741,0.004352
0.003621,-0.002779,0.004251
-0.001853,-0.004397,0.002263
0.001874,-0.002858,0.005325
0.001983,-0.007207,0.001002
0.000468,-0.003898,0.004542
0.002523,-0.002769,0.002655
-0.001467,-0.003193,0.001425
-0.000162,-0.004668,0.003049
0.000747,-0.004258,0.004067
0.001141,-0.004485,0.002367
-0.000018,-0.004057,0.003277
0.000717,-0.005664,0.002363
0.001104,-0.004438,0.004037
-0.001815,-0.001329,0.002579
-0.000872,-0.003426,0.001623
0.001169,-0.005688,0.001651
0.002521,0.001858,0.007089
0.002521,-0.002079,0.011355
-0.001544,0.001159,0.009174
0.003888,0.000911,0.008542
0.004542,0.000605,0.011839
0.002173,-0.001062,0.009167
0.000158,-0.005000,0.007415
0.002234,0.001544,0.009496
0.000783,0.000160,0.011139
0.000446,0.001189,0.008492
0.003502,0.000520,0.006453
0.002338,-0.003730,0.009080
0.002215,-0.000911,0.006755
0.001948,0.000014,0.008168
0.001148,0.000610,0.008664
0.001558,-0.002748,0.009483
0.383983,0.071864,0.066516
0.548566,0.075201,-0.001226
0.607876,0.049736,0.075341
0.594080,0.025050,0.234537
0.540036,-0.002047,0.095931
0.388837,0.014514,-0.009117
0.458529,0.004469,0.086045
0.688149,-0.004637,0.050497
0.594005,-0.001228,0.008805
0.387765,0.054367,0.171140
0.572388,0.037104,-0.084643
0.566335,0.046274,0.153915
0.673749,0.033999,-0.062285
0.493157,0.065002,0.115216
0.487559,0.017055,-0.046992
0.495667,0.051320,0.197512
0.271019,-0.046797,0.080963
0.498456,0.048052,0.019479
0.698320,-0.012221,0.165680
0.682964,-0.023392,0.325584
0.512186,0.034839,0.251762
0.431943,-0.100608,0.016173
0.455819,-0.061000,0.175422
0.677633,-0.108530,0.077407
0.544864,-0.122080,-0.000954
0.314252,0.009552,0.236882
0.578955,-0.079739,-0.108845
0.390837,-0.023851,0.297041
0.603912,-0.059820,0.119260
0.350965,0.036824,0.108714
0.408513,0.037261,-0.047368
0.590987,-0.033878,0.297863
0.007060,0.002869,-0.000421
-0.004502,0.006529,-0.013318
-0.001090,0.011280,-0.000110
