0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.183349,-0.059283,0.065223
0.000000,0.000000,0.000000
0.143256,-0.104685,0.238665
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.193538,0.019683,0.654375
0.048781,-0.012658,0.338159
0.000000,0.000000,0.000000
0.182889,-0.013981,0.122237
0.000000,0.000000,0.000000
0.219625,-0.011334,0.183847
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.193203,-0.029390,0.165866
0.000000,0.000000,0.000000
0.297268,-0.125164,0.265236
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.072531,-0.011384,0.329668
0.045085,-0.010934,0.462378
0.028153,-0.034235,0.066971
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.007075,-0.016753,0.422545
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.106220,-0.021049,0.049015
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.145679,-0.082609,0.227851
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.195925,-0.040154,0.257744
0.170952,0.038214,0.082330
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.093569,-0.041452,0.079832
0.000000,0.000000,0.000000
0.235034,-0.048345,0.084877
-0.050115,-0.018052,0.421996
0.000000,0.000000,0.000000
0.286230,-0.016404,0.085626
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.227677,0.016537,0.629702
0.000000,0.000000,0.000000
-0.078260,-0.031288,0.075362
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.082945,-0.019101,0.224280
0.000000,0.000000,0.000000
0.034146,-0.031288,0.250177
0.192804,-0.027392,0.239589
-0.061952,-0.043550,0.079233
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.160288,-0.029640,0.186495
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.058271,-0.033486,0.124760
0.244075,-0.118221,0.280495
0.181940,-0.071221,0.230049
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.247121,-0.055662,0.065497
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.204442,-0.093148,0.231972
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
