0.010693,-0.027164,-0.017959
0.006733,-0.026362,-0.021678
0.007504,-0.034500,-0.015765
0.016131,-0.038141,-0.019639
0.020145,-0.036761,-0.022075
0.011098,-0.037276,-0.014268
0.020800,-0.029651,-0.009143
0.013401,-0.032976,-0.001431
0.005357,-0.034300,-0.005734
0.014339,-0.035775,-0.016195
0.009896,-0.039568,-0.011126
0.015159,-0.043113,-0.017022
0.015303,-0.033527,-0.019776
0.006889,-0.030318,-0.008359
0.010329,-0.039048,-0.003224
0.012951,-0.039108,-0.014045
-0.024229,0.021208,-0.049513
-0.023131,0.020750,-0.052336
-0.017285,0.022179,-0.043072
-0.018896,0.025214,-0.050827
-0.024583,0.024441,-0.044785
-0.024044,0.019119,-0.045932
-0.024059,0.027643,-0.048703
-0.023129,0.023553,-0.051916
-0.020672,0.021704,-0.049998
-0.022846,0.026510,-0.045092
-0.023590,0.028677,-0.043291
-0.021585,0.024839,-0.049483
-0.025471,0.024171,-0.043399
-0.022253,0.022615,-0.057977
-0.018601,0.025448,-0.050199
-0.022583,0.020614,-0.041863
-0.003481,-0.039388,-0.044809
0.003757,-0.031301,-0.040025
0.008327,-0.031919,-0.041756
0.000012,-0.039295,-0.039914
0.019335,-0.039573,-0.041291
-0.000147,-0.044608,-0.036041
0.019193,-0.032946,-0.042600
0.001325,-0.034900,-0.033741
0.009209,-0.040465,-0.040457
-0.003361,-0.027721,-0.042948
0.013096,-0.034630,-0.035021
-0.001176,-0.030009,-0.033119
-0.002789,-0.039558,-0.031028
0.008698,-0.038094,-0.037145
-0.004014,-0.042157,-0.039455
-0.002011,-0.038314,-0.041082
-0.019291,0.012964,-0.052038
-0.017861,0.016986,-0.052880
-0.012802,0.015044,-0.056610
-0.020387,0.014472,-0.058891
-0.013450,0.018681,-0.048571
-0.021366,0.011692,-0.051876
-0.023433,0.013283,-0.050552
-0.018860,0.017610,-0.051568
-0.018902,0.013826,-0.049986
-0.018587,0.012739,-0.052974
-0.019002,0.012206,-0.055524
-0.018891,0.017272,-0.055830
-0.021711,0.011009,-0.048632
-0.020765,0.014025,-0.051992
-0.016160,0.010503,-0.059992
-0.018597,0.013390,-0.053310
-0.046335,-0.032270,-0.044689
-0.041848,-0.030764,-0.049591
-0.035129,-0.031354,-0.044814
-0.033030,-0.036316,-0.043454
-0.039580,-0.033262,-0.039279
-0.036320,-0.035839,-0.043294
-0.036860,-0.030501,-0.047037
-0.040421,-0.037305,-0.042088
-0.039927,-0.031899,-0.046879
-0.038192,-0.031854,-0.043562
-0.039374,-0.034164,-0.043004
-0.040600,-0.029293,-0.045471
-0.038457,-0.034326,-0.042729
-0.042953,-0.032675,-0.044520
-0.040778,-0.028425,-0.042364
-0.042213,-0.033294,-0.045235
-0.073249,0.011563,-0.085353
-0.023336,0.215221,-0.139152
-0.015019,0.045448,-0.111972
-0.047035,0.124136,-0.137871
0.041340,-0.031678,-0.130351
0.030130,0.059920,-0.105264
0.058030,0.038933,-0.108291
0.017871,0.035958,-0.083599
-0.015368,0.063000,-0.153528
-0.009431,0.031739,-0.103573
-0.026636,-0.075367,-0.120847
-0.014306,0.065378,-0.150525
-0.015346,0.002941,-0.093183
-0.027563,-0.006422,-0.049312
-0.046007,0.094214,-0.127897
-0.057360,0.049103,-0.137349
0.025205,-0.058369,-0.032612
0.025428,-0.038984,-0.033241
0.024760,-0.060572,-0.032717
0.021899,-0.059619,-0.031265
0.041567,-0.065271,-0.045411
0.014499,-0.050002,-0.042505
0.026758,-0.071374,-0.040182
0.024726,-0.057127,-0.027449
0.013356,-0.059781,-0.036980
0.029066,-0.065271,-0.035885
0.016242,-0.051540,-0.027982
0.019627,-0.053309,-0.045731
0.023222,-0.050226,-0.047452
0.012841,-0.052908,-0.026508
0.023214,-0.043068,-0.039825
0.015195,-0.056107,-0.043010
-0.047883,0.015353,-0.026790
-0.043044,0.015797,-0.032060
-0.040557,0.017556,-0.024348
-0.033861,0.009461,-0.026466
-0.046784,0.014610,-0.024464
-0.041498,0.011077,-0.022756
-0.041095,0.017303,-0.024307
-0.050973,0.010330,-0.026115
-0.043312,0.014224,-0.024574
-0.039457,0.013373,-0.023555
-0.038702,0.018148,-0.020404
-0.036488,0.012774,-0.027125
-0.040476,0.017703,-0.024303
-0.042339,0.016836,-0.027605
-0.043231,0.011983,-0.026192
-0.040643,0.017404,-0.023839
0.023850,0.057150,0.064265
0.033446,0.040878,0.076310
0.024182,0.040960,0.064479
0.030161,0.049624,0.062999
0.044865,0.042145,0.073834
0.037724,0.044749,0.065510
0.035192,0.045031,0.077530
0.042547,0.041883,0.065200
0.043580,0.039210,0.072652
0.032863,0.048186,0.066908
0.036465,0.055075,0.075160
0.034247,0.040365,0.062496
0.028009,0.046806,0.072015
0.027580,0.048781,0.062386
0.041499,0.034283,0.071470
0.043297,0.037040,0.063946
-0.025335,0.135917,0.081328
0.111316,0.240031,0.009518
0.123517,0.199352,0.002954
0.210928,0.305364,0.014091
0.219515,0.023276,0.072639
0.235235,0.175534,0.145636
0.789876,1.279019,0.541393
0.150380,0.179768,0.160037
-0.081372,0.134957,-0.003855
0.125613,0.131090,0.096804
-0.114626,0.156863,0.112440
0.026005,0.235638,-0.024614
-0.025118,0.061117,0.092421
0.127859,0.116962,0.227200
-0.005125,0.169098,0.142567
0.105327,0.138076,0.137276
-0.003452,-0.039630,-0.061188
0.020544,-0.021463,-0.078338
0.030857,-0.066883,-0.032361
0.035017,-0.054832,-0.051122
-0.004856,-0.057438,-0.027212
0.023210,-0.032129,-0.054071
0.036415,-0.065773,-0.056152
0.009681,-0.067205,-0.065492
0.010575,-0.055092,-0.018617
0.013404,-0.060226,-0.042820
0.021648,-0.054888,-0.049257
0.016006,-0.057345,-0.051416
0.019972,-0.055927,-0.053500
0.036113,-0.053891,-0.061768
0.022637,-0.015345,-0.041355
0.020675,-0.046414,-0.045418
0.069228,0.012816,-0.030163
0.072199,0.004119,-0.028277
0.080293,0.007913,-0.038970
0.076701,0.002678,-0.030289
0.078473,0.002204,-0.027048
0.074435,0.005662,-0.033185
0.076426,0.009296,-0.031928
0.067104,-0.003141,-0.033589
0.078494,0.005250,-0.026481
0.066729,0.013667,-0.027727
0.082323,0.007208,-0.016800
0.078770,0.002399,-0.032538
0.080230,0.003249,-0.034019
